country,state,district,year,dyid,sulfate,arsenic,carbonate,calcium,chloride,electricalconductivity,fluorine,iron,hydrogencarbonate,potassium,magnesium,nitrate,sodium,percentageofsodium,phosphateion,residualsodiumcarbonate,sodiumabsorptionratio,silicondioxide,hardnesstotal,alkalinitytotal,totaldissolvedsolids,potentialofhydrogen,SDP,SDP_NORM,ginivalue,SDP_sq,SDP_cube,north,northeast,east,central,west,south
INDIA,RAJASTHAN,CHITTAURGARH,2001,CHITTAURGARH2001,283.0,,0.0,48.0,178.0,1300.0,0.15000001,0.89999998,122.0,4.0,44.0,31.0,170.0,,,,4.2600002,,300.0,100.0,,7.6700001,79936.0,194105.2216,0.3,37676837052.3851,7313270805240301.0,1.0,,,,,
INDIA,RAJASTHAN,CHITTAURGARH,2002,CHITTAURGARH2002,,,,,,,,,,,,,,,,,,,,,,,70333.0,170786.6613,0.3,29168083678.00092,4981519627884802.0,1.0,,,,,
INDIA,RAJASTHAN,CHITTAURGARH,2003,CHITTAURGARH2003,,,,,,,,,,,,,,,,,,,,,,,92712.0,225128.6443,0.3,50682906484.35593,1.141017402600673e+16,1.0,,,,,
INDIA,RAJASTHAN,CHITTAURGARH,2004,CHITTAURGARH2004,61.0,,12.0,40.0,383.0,2140.0,0.73000002,0.1,451.0,16.0,105.0,171.0,269.0,,,,5.0700002,,530.0,389.70001,,8.7799997,90445.0,219623.7837,0.3,48234606366.704384,1.0593466755535726e+16,1.0,,,,,
INDIA,RAJASTHAN,CHITTAURGARH,2005,CHITTAURGARH2005,,,,,,,,,,,,,,,,,,,,,,,120202.0,234376.381,0.3,54932287970.65716,1.2874830854612458e+16,1.0,,,,,
INDIA,RAJASTHAN,CHITTAURGARH,2006,CHITTAURGARH2006,19.0,,0.0,92.0,213.0,1000.0,0.25,0.5,122.0,1.1,34.0,110.0,564.0,,,,12.75,,370.0,100.0,,7.9000001,134350.0,261962.9189,0.3,68624570878.60797,1.7977092895620082e+16,1.0,,,,,
INDIA,RAJASTHAN,CHITTAURGARH,2007,CHITTAURGARH2007,,,,,,,,,,,,,,,,,,,,,,,140471.0,273897.9768,0.3,75020101695.13335,2.054785407362727e+16,1.0,,,,,
INDIA,RAJASTHAN,CHITTAURGARH,2008,CHITTAURGARH2008,88.0,,0.0,110.5,211.0,1505.0,0.55000001,0.125,530.5,7.0999999,68.5,31.5,134.0,,,,2.23,,557.0,434.85001,,7.5,152284.0,296931.6051,0.3,88168378107.26234,2.6179978030453104e+16,1.0,,,,,
INDIA,RAJASTHAN,CHITTAURGARH,2009,CHITTAURGARH2009,283.0,,0.0,48.0,178.0,1300.0,0.15000001,0.89999998,122.0,4.0,44.0,31.0,170.0,,,,4.2600002,,300.0,100.0,,7.6700001,161159.0,314236.5616,0.3,98744616646.1906,3.102916881140906e+16,1.0,,,,,
INDIA,RAJASTHAN,CHITTAURGARH,2010,CHITTAURGARH2010,199.0,,0.0,136.0,457.0,2600.0,0.41999999,0.44999999,512.0,16.0,119.3,150.0,250.0,,,,3.77,,830.0,419.70001,,7.5,185366.0,361436.6835,0.3,130636476179.47916,4.72168146944377e+16,1.0,,,,,
INDIA,RAJASTHAN,CHITTAURGARH,2011,CHITTAURGARH2011,67.333336,,0.0,62.0,206.66667,1230.0,0.85000002,0.28999999,316.66666,8.5333338,51.133331,71.333336,143.33333,,,5.2199998,3.22,,365.0,259.60001,,7.6999998,202749.0,395331.0,0.3,156286599561.0,6.178493769104969e+16,1.0,,,,,
INDIA,RAJASTHAN,CHITTAURGARH,2012,CHITTAURGARH2012,26.0,,0.0,80.0,142.0,1100.0,0.86799997,0.090000004,439.0,7.1999998,14.592,5.8000002,150.0,,,4.0,4.04,,260.0,359.79999,,8.1099997,409802.0,409802.0,0.3,167937679204.0,6.882119681315761e+16,1.0,,,,,
INDIA,RAJASTHAN,CHITTAURGARH,2013,CHITTAURGARH2013,296.0,,60.0,108.0,241.5,2100.0,4.6199999,2.0999999,268.5,11.549999,85.224998,138.0,206.0,,,,3.5899999,,620.0,320.04999,,8.3099995,434292.0,434292.0,0.3,188609541264.0,8.191161489462509e+16,1.0,,,,,
INDIA,RAJASTHAN,CHITTAURGARH,2014,CHITTAURGARH2014,260.0,,48.0,74.0,189.0,1540.0,0.2,2.0999999,105.0,9.8999996,64.519997,130.0,163.0,,,-11.36,3.3399999,,450.0,166.07001,,8.4200001,465408.0,465408.0,0.3,216604606464.0,1.0080951668519731e+17,1.0,,,,,
INDIA,RAJASTHAN,CHITTAURGARH,2015,CHITTAURGARH2015,,,,,,,,,,,,,,,,,,,,,,,501922.0,501922.0,0.3,251925694084.0,1.2644704822602944e+17,1.0,,,,,
INDIA,RAJASTHAN,CHITTAURGARH,2016,CHITTAURGARH2016,73.5,,12.0,18.0,138.5,2035.0,2.175,0.0,945.5,2.0,23.0,47.5,444.0,,0.21000001,,,,140.0,,1322.75,8.3050003,529650.0,529650.0,0.3,280529122500.0,1.48582249732125e+17,1.0,,,,,
INDIA,RAJASTHAN,CHITTAURGARH,2017,CHITTAURGARH2017,49.5,,0.0,186.0,638.5,2770.0,0.19500001,1.2950001,451.5,71.5,86.334999,187.0,259.5,,0.41,,,,820.0,370.08002,1800.5,7.4200001,557618.0,557618.0,0.3,310937833924.0,1.7338453307703302e+17,1.0,,,,,
INDIA,RAJASTHAN,CHITTAURGARH,2018,CHITTAURGARH2018,339.0,0.0,0.0,90.0,287.5,2050.0,0.90500003,0.62,323.5,27.5,75.479996,41.0,226.0,,0.059999999,0.0,4.1750002,0.0,535.0,265.16501,1332.5,7.5,568102.0,568102.0,0.3,322739882404.0,1.833491726734772e+17,1.0,,,,,
INDIA,RAJASTHAN,CHURU,2000,CHURU2000,386.6875,,6.4000001,85.875,1061.5625,4520.0,1.87375,0.86866665,366.6875,25.012501,124.4375,252.33749,764.9375,,,6.9933333,13.505,,727.5,310.5625,,7.8856249,71764.0,174261.4983,0.21,30367069789.760902,5291811080544402.0,1.0,,,,,
INDIA,RAJASTHAN,CHURU,2001,CHURU2001,480.05264,,5.6842103,89.894737,1070.579,4719.2104,1.6126316,0.16473684,412.21054,26.352633,135.73685,346.1579,837.42108,,,8.7257147,13.844211,,782.63159,347.35263,,8.031579,79936.0,194105.2216,0.21,37676837052.3851,7313270805240301.0,1.0,,,,,
INDIA,RAJASTHAN,CHURU,2002,CHURU2002,446.9375,,10.285714,69.25,865.0625,4085.625,1.3325,0.15888889,387.4375,17.125,99.4375,205.75,725.875,,,10.733333,13.265,,595.0,332.56876,,8.1956253,70333.0,170786.6613,0.21,29168083678.00092,4981519627884802.0,1.0,,,,,
INDIA,RAJASTHAN,CHURU,2003,CHURU2003,,,,,,,,,,,,,,,,,,,,,,,92712.0,225128.6443,0.21,50682906484.35593,1.141017402600673e+16,1.0,,,,,
INDIA,RAJASTHAN,CHURU,2004,CHURU2004,436.22223,,6.4615383,74.222221,1006.963,4416.8521,1.5474074,0.15916666,491.11111,22.688889,127.38519,204.22223,786.18518,,,11.623333,14.811481,,710.81482,412.93335,,7.9888887,90445.0,219623.7837,0.21,48234606366.704384,1.0593466755535726e+16,1.0,,,,,
INDIA,RAJASTHAN,CHURU,2005,CHURU2005,270.55554,,5.3333335,68.0,804.72223,3976.6667,2.0016668,1.1166667,651.83331,33.812778,93.722221,200.55556,700.38892,,,14.958,14.288889,,555.55554,543.1778,,8.0855551,120202.0,234376.381,0.21,54932287970.65716,1.2874830854612458e+16,1.0,,,,,
INDIA,RAJASTHAN,CHURU,2006,CHURU2006,267.72726,,0.0,66.181816,678.81818,3258.1819,1.6263636,0.31636363,427.0,31.700001,103.54546,279.90909,414.63635,,,3.3499999,7.5345454,,630.90912,350.00909,,7.8481817,134350.0,261962.9189,0.21,68624570878.60797,1.7977092895620082e+16,1.0,,,,,
INDIA,RAJASTHAN,CHURU,2007,CHURU2007,400.6875,,0.0,92.75,1110.75,4779.6875,1.15125,0.18725,423.1875,21.387501,117.1875,267.16251,834.75,,,8.4449997,14.046875,,713.75,346.88751,,7.5137501,140471.0,273897.9768,0.21,75020101695.13335,2.054785407362727e+16,1.0,,,,,
INDIA,RAJASTHAN,CHURU,2008,CHURU2008,249.58824,,24.375,81.588234,790.76471,3500.0,1.1217647,0.34882352,383.94116,13.317647,83.941177,155.05882,593.05884,,,10.065,13.29,,549.41174,352.94116,,8.4052944,152284.0,296931.6051,0.21,88168378107.26234,2.6179978030453104e+16,1.0,,,,,
INDIA,RAJASTHAN,CHURU,2009,CHURU2009,526.5,,3.0,99.75,1038.0625,4446.5625,1.65125,0.246875,432.375,29.5625,137.6875,345.3125,827.1875,,,8.4840002,13.22,,815.625,359.40625,,7.9837499,161159.0,314236.5616,0.21,98744616646.1906,3.102916881140906e+16,1.0,,,,,
INDIA,RAJASTHAN,CHURU,2010,CHURU2010,467.03845,,10.56,83.692307,1253.8846,4849.231,2.3480768,0.3226923,438.73077,14.546154,118.10808,320.0,1005.0,,,6.4618182,17.383801,,694.61536,376.53461,,8.1461535,185366.0,361436.6835,0.21,130636476179.47916,4.72168146944377e+16,1.0,,,,,
INDIA,RAJASTHAN,CHURU,2011,CHURU2011,237.36842,,4.4210525,82.199997,905.6842,3610.75,1.0498947,0.26605263,345.927,8.2049999,112.1215,106.81842,567.95001,,,8.4879999,11.410254,,666.09998,290.55499,,7.9509997,202749.0,395331.0,0.21,156286599561.0,6.178493769104969e+16,1.0,,,,,
INDIA,RAJASTHAN,CHURU,2012,CHURU2012,388.76471,,19.764706,79.352943,842.05884,4127.647,1.8629411,0.25882354,470.41177,10.164706,93.896645,227.0,745.11768,,,12.202222,17.27,,584.47058,418.52942,,8.0576468,409802.0,409802.0,0.21,167937679204.0,6.882119681315761e+16,1.0,,,,,
INDIA,RAJASTHAN,CHURU,2013,CHURU2013,370.52942,,44.470589,81.411766,602.76471,3430.4707,0.67294121,0.26666668,292.29413,12.082353,72.94059,261.64706,568.11768,,,6.96,12.371765,,503.64706,313.70001,,8.2841177,434292.0,434292.0,0.21,188609541264.0,8.191161489462509e+16,1.0,,,,,
INDIA,RAJASTHAN,CHURU,2014,CHURU2014,338.33334,,20.0,33.866665,845.26666,3814.5334,0.98199999,0.54266667,350.26666,11.733334,131.98134,322.66666,678.86664,,,-12.545333,13.647333,,627.33331,313.76935,,8.3373337,465408.0,465408.0,0.21,216604606464.0,1.0080951668519731e+17,1.0,,,,,
INDIA,RAJASTHAN,CHURU,2015,CHURU2015,262.05884,,19.200001,36.705883,424.23529,2325.5881,0.77870589,0.19823529,400.41177,9.2294121,50.78706,127.82941,470.11765,,,2.2364705,12.436471,,300.35294,356.44177,,8.3664703,501922.0,501922.0,0.21,251925694084.0,1.2644704822602944e+17,1.0,,,,,
INDIA,RAJASTHAN,CHURU,2016,CHURU2016,269.90475,,1.1428572,67.238098,560.33331,2820.0476,2.8619049,0.45095238,422.04761,15.971429,78.619049,186.14285,491.19049,,0.059333332,,,,491.42856,,1833.031,7.9785714,529650.0,529650.0,0.21,280529122500.0,1.48582249732125e+17,1.0,,,,,
INDIA,RAJASTHAN,CHURU,2017,CHURU2017,577.17389,,14.086957,65.434784,626.30432,3731.9565,0.46391305,0.76913041,404.13043,9.5260868,83.93,225.05304,691.91302,,0.1715,,,,508.69565,354.73175,2425.7717,8.0921736,557618.0,557618.0,0.21,310937833924.0,1.7338453307703302e+17,1.0,,,,,
INDIA,RAJASTHAN,CHURU,2018,CHURU2018,204.2,0.0,6.3000002,70.199997,717.34998,3157.2,1.582,0.068000004,316.5,12.77,81.295502,151.786,504.51001,,0.014,0.0,11.1045,0.0,509.5,269.92651,2052.1799,7.9920001,568102.0,568102.0,0.21,322739882404.0,1.833491726734772e+17,1.0,,,,,
INDIA,RAJASTHAN,DAUSA,2000,DAUSA2000,177.28572,,46.285713,30.285715,333.85715,1834.2858,1.3071429,0.44142857,221.28572,11.414286,58.504288,12.317143,293.85715,,,4.6799998,7.6300001,,315.71429,258.52856,,8.3028574,71764.0,174261.4983,0.22,30367069789.760902,5291811080544402.0,1.0,,,,,
INDIA,RAJASTHAN,DAUSA,2001,DAUSA2001,294.38461,,1.0,54.46154,556.0,3116.1538,1.8661538,0.76666665,690.38464,6.1538463,86.53846,56.830769,555.84613,,,9.9381819,10.854615,,502.30768,567.4231,,7.9469233,79936.0,194105.2216,0.22,37676837052.3851,7313270805240301.0,1.0,,,,,
INDIA,RAJASTHAN,DAUSA,2002,DAUSA2002,179.0,,39.0,68.0,550.25,2393.75,1.8325,1.2575001,262.5,5.1750002,75.0,68.754997,375.25,,,6.1599998,7.665,,477.5,280.14999,,8.5024996,70333.0,170786.6613,0.22,29168083678.00092,4981519627884802.0,1.0,,,,,
INDIA,RAJASTHAN,DAUSA,2003,DAUSA2003,,,,,,,,,,,,,,,,,,,,,,,92712.0,225128.6443,0.22,50682906484.35593,1.141017402600673e+16,1.0,,,,,
INDIA,RAJASTHAN,DAUSA,2004,DAUSA2004,210.52632,,18.352942,65.421051,545.63159,2641.0527,1.0695263,1.2416667,467.42105,8.3947372,77.631577,72.684212,448.47369,,,10.091667,8.436842,,482.89474,410.5,,8.3389473,90445.0,219623.7837,0.22,48234606366.704384,1.0593466755535726e+16,1.0,,,,,
INDIA,RAJASTHAN,DAUSA,2005,DAUSA2005,151.39999,,10.8,55.599998,579.20001,2587.0,1.314,2.302,435.5,5.5999999,89.599998,15.68,398.29999,,,8.8599997,6.8410001,,502.0,374.95999,,8.0439997,120202.0,234376.381,0.22,54932287970.65716,1.2874830854612458e+16,1.0,,,,,
INDIA,RAJASTHAN,DAUSA,2006,DAUSA2006,81.875,,14.25,35.0,301.625,1866.4375,1.1678125,1.5296875,467.4375,3.6375,48.716,65.422935,312.1875,,,8.7769232,8.1037502,,288.125,406.89374,,7.9881248,134350.0,261962.9189,0.22,68624570878.60797,1.7977092895620082e+16,1.0,,,,,
INDIA,RAJASTHAN,DAUSA,2007,DAUSA2007,138.30769,,0.0,70.46154,213.69231,1833.0769,1.5315385,0.75230771,747.84613,2.5538461,51.965385,24.006924,317.84616,,,11.272727,7.0276923,,390.0,612.98462,,8.094615,140471.0,273897.9768,0.22,75020101695.13335,2.054785407362727e+16,1.0,,,,,
INDIA,RAJASTHAN,DAUSA,2008,DAUSA2008,188.33333,,0.0,87.666664,780.66669,3601.6667,0.88333333,3.8966665,760.33331,2.7333333,123.66666,66.0,574.33331,,,18.639999,10.486667,,727.66669,623.23334,,7.9200001,152284.0,296931.6051,0.22,88168378107.26234,2.6179978030453104e+16,1.0,,,,,
INDIA,RAJASTHAN,DAUSA,2009,DAUSA2009,288.07144,,3.6923077,59.714287,524.42859,2987.1428,1.8207144,0.89730769,665.5,5.8214288,82.260002,53.816357,526.0,,,10.303637,10.290714,,497.14285,551.20001,,7.9471431,161159.0,314236.5616,0.22,98744616646.1906,3.102916881140906e+16,1.0,,,,,
INDIA,RAJASTHAN,DAUSA,2010,DAUSA2010,103.75,,27.428572,39.5,193.375,1641.25,1.3232501,0.59625,442.25,2.825,33.695,61.112499,298.0,,,8.0514288,9.0412502,,237.5,402.48749,,8.2287502,185366.0,361436.6835,0.22,130636476179.47916,4.72168146944377e+16,1.0,,,,,
INDIA,RAJASTHAN,DAUSA,2011,DAUSA2011,148.3125,,0.0,87.875,570.0,2633.75,1.251875,0.70999998,474.9375,3.7133334,64.175629,24.19375,404.0,,,6.3244443,7.8381248,,491.25,389.30624,,8.0181246,202749.0,395331.0,0.22,156286599561.0,6.178493769104969e+16,1.0,,,,,
INDIA,RAJASTHAN,DAUSA,2012,DAUSA2012,193.39999,,61.142857,86.666664,424.26666,2439.4666,1.2856667,1.0273334,383.0,4.6599998,76.7108,21.365534,337.26666,,,8.2066669,6.6626668,,532.0,409.04666,,8.1873331,409802.0,409802.0,0.22,167937679204.0,6.882119681315761e+16,1.0,,,,,
INDIA,RAJASTHAN,DAUSA,2013,DAUSA2013,332.33334,,45.599998,128.66667,577.0,2878.3333,1.8491666,0.24499999,341.83334,3.3499999,66.386665,20.5,427.5,,,10.2,9.001667,,595.0,343.53333,,8.2466669,434292.0,434292.0,0.22,188609541264.0,8.191161489462509e+16,1.0,,,,,
INDIA,RAJASTHAN,DAUSA,2014,DAUSA2014,287.79999,,6.0,68.0,330.5,2344.0,1.0649999,0.83777779,402.60001,2.8900001,61.792999,91.389999,348.70001,,,-3.3540001,7.0380001,,424.0,340.0,,8.0950003,465408.0,465408.0,0.22,216604606464.0,1.0080951668519731e+17,1.0,,,,,
INDIA,RAJASTHAN,DAUSA,2015,DAUSA2015,169.60001,,10.8,43.599998,410.79999,2427.0,2.5209999,0.24000001,559.90002,3.6299999,74.698997,34.299999,390.70001,,,2.4319999,8.5719995,,416.0,476.936,,8.052,501922.0,501922.0,0.22,251925694084.0,1.2644704822602944e+17,1.0,,,,,
INDIA,RAJASTHAN,DAUSA,2016,DAUSA2016,216.0,,19.0,80.0,429.58334,2447.0,1.4908333,0.73833334,460.70834,4.3083334,64.549332,47.333332,374.625,,0.072083332,,,,465.41666,,1590.55,8.0404167,529650.0,529650.0,0.22,280529122500.0,1.48582249732125e+17,1.0,,,,,
INDIA,RAJASTHAN,DAUSA,2017,DAUSA2017,229.0,,0.0,84.0,698.5,3556.25,1.655,0.12,686.25,5.6999998,83.902496,14.4275,572.0,,0.1425,,,,555.0,562.4975,2311.5625,7.8649998,557618.0,557618.0,0.22,310937833924.0,1.7338453307703302e+17,1.0,,,,,
INDIA,RAJASTHAN,DAUSA,2018,DAUSA2018,130.14285,0.0,11.571428,48.285713,388.85715,2295.7144,1.67,0.24928571,624.92859,8.2378569,64.484283,42.785713,395.85715,,0.20714286,0.0,9.4321432,0.0,385.71429,531.52283,1492.2142,8.0342855,568102.0,568102.0,0.22,322739882404.0,1.833491726734772e+17,1.0,,,,,
INDIA,RAJASTHAN,DHAULPUR,2000,DHAULPUR2000,251.0,,0.0,220.0,603.0,2700.0,0.38,0.70999998,293.0,6.0,139.0,150.0,161.0,,,,2.0899999,,1120.0,240.2,,7.2199998,71764.0,174261.4983,0.25,30367069789.760902,5291811080544402.0,1.0,,,,,
INDIA,RAJASTHAN,DHAULPUR,2001,DHAULPUR2001,91.0,,0.0,184.0,717.0,2650.0,0.22,0.1,110.0,6.0,158.0,199.0,111.0,,,,1.45,,1110.0,90.199997,,8.0,79936.0,194105.2216,0.25,37676837052.3851,7313270805240301.0,1.0,,,,,
INDIA,RAJASTHAN,DHAULPUR,2002,DHAULPUR2002,43.5,,0.0,114.0,369.5,2015.0,2.1800001,0.81999999,494.0,3.05,89.0,149.5,202.0,,,19.620001,5.6599998,,650.0,404.95001,,7.8000002,70333.0,170786.6613,0.25,29168083678.00092,4981519627884802.0,1.0,,,,,
INDIA,RAJASTHAN,DHAULPUR,2003,DHAULPUR2003,,,,,,,,,,,,,,,,,,,,,,,92712.0,225128.6443,0.25,50682906484.35593,1.141017402600673e+16,1.0,,,,,
INDIA,RAJASTHAN,DHAULPUR,2004,DHAULPUR2004,157.0,,30.0,110.0,397.5,2280.0,1.1949999,0.44,408.5,4.0,97.0,172.5,263.5,,,16.82,6.5549998,,675.0,384.85001,,8.1450005,90445.0,219623.7837,0.25,48234606366.704384,1.0593466755535726e+16,1.0,,,,,
INDIA,RAJASTHAN,DHAULPUR,2005,DHAULPUR2005,163.0,,0.0,60.0,213.0,1810.0,1.0,0.12,683.0,1.0,46.0,13.0,322.0,,,8.8199997,7.5999999,,340.0,559.79999,,8.1999998,120202.0,234376.381,0.25,54932287970.65716,1.2874830854612458e+16,1.0,,,,,
INDIA,RAJASTHAN,DHAULPUR,2006,DHAULPUR2006,60.0,,0.0,212.0,845.0,3330.0,0.30000001,2.47,317.0,4.5999999,197.0,242.0,170.0,,,,2.02,,1340.0,259.79999,,8.0200005,134350.0,261962.9189,0.25,68624570878.60797,1.7977092895620082e+16,1.0,,,,,
INDIA,RAJASTHAN,DHAULPUR,2007,DHAULPUR2007,58.0,,0.0,36.0,163.0,1800.0,1.4299999,1.4,793.0,1.1,32.0,11.0,336.0,,,17.139999,9.8100004,,220.0,650.0,,8.1700001,140471.0,273897.9768,0.25,75020101695.13335,2.054785407362727e+16,1.0,,,,,
INDIA,RAJASTHAN,DHAULPUR,2008,DHAULPUR2008,,,,,,,,,,,,,,,,,,,,,,,152284.0,296931.6051,0.25,88168378107.26234,2.6179978030453104e+16,1.0,,,,,
INDIA,RAJASTHAN,DHAULPUR,2009,DHAULPUR2009,127.0,,0.0,122.0,465.0,2230.0,0.61000001,0.11,396.5,3.5,102.0,106.0,216.5,,,8.8199997,4.5250001,,725.0,325.0,,8.1000004,161159.0,314236.5616,0.25,98744616646.1906,3.102916881140906e+16,1.0,,,,,
INDIA,RAJASTHAN,DHAULPUR,2010,DHAULPUR2010,265.0,,0.0,212.0,709.0,4070.0,1.2,0.36000001,256.0,4.8000002,265.26999,770.0,224.0,,,,2.4200001,,1620.0,209.8,,7.75,185366.0,361436.6835,0.25,130636476179.47916,4.72168146944377e+16,1.0,,,,,
INDIA,RAJASTHAN,DHAULPUR,2011,DHAULPUR2011,182.0,,0.0,296.0,980.0,3880.0,0.25,0.25,305.0,4.0,151.10001,225.0,294.0,,,,3.46,,1360.0,250.0,,7.9000001,202749.0,395331.0,0.25,156286599561.0,6.178493769104969e+16,1.0,,,,,
INDIA,RAJASTHAN,DHAULPUR,2012,DHAULPUR2012,51.0,,120.0,260.0,1136.0,4100.0,0.303,0.07,244.0,5.0,243.2,46.849998,202.0,,,,2.1600001,,1650.0,400.0,,8.3199997,409802.0,409802.0,0.25,167937679204.0,6.882119681315761e+16,1.0,,,,,
INDIA,RAJASTHAN,DHAULPUR,2013,DHAULPUR2013,110.0,,0.0,288.0,973.0,3860.0,0.2,0.69999999,317.0,4.0,153.0,260.0,284.0,,,,3.3599999,,1350.0,259.79999,,8.1999998,434292.0,434292.0,0.25,188609541264.0,8.191161489462509e+16,1.0,,,,,
INDIA,RAJASTHAN,DHAULPUR,2014,DHAULPUR2014,752.0,,0.0,168.0,256.0,3200.0,0.43000001,0.69999999,390.0,4.5999999,165.53,202.5,241.0,,,-31.219999,3.1600001,,1100.0,319.67001,,7.6300001,465408.0,465408.0,0.25,216604606464.0,1.0080951668519731e+17,1.0,,,,,
INDIA,RAJASTHAN,DHAULPUR,2015,DHAULPUR2015,195.0,,36.0,265.0,1141.0,4200.0,0.22,0.07,254.0,1.0,242.85001,35.0,207.0,,,-55.68,2.21,,1660.0,268.20001,,8.4200001,501922.0,501922.0,0.25,251925694084.0,1.2644704822602944e+17,1.0,,,,,
INDIA,RAJASTHAN,DHAULPUR,2016,DHAULPUR2016,70.0,,0.0,212.0,695.0,2650.0,0.47999999,0.0,403.0,8.0,134.0,165.0,197.0,,0.02,,,,1080.0,,1722.5,8.0,529650.0,529650.0,0.25,280529122500.0,1.48582249732125e+17,1.0,,,,,
INDIA,RAJASTHAN,DHAULPUR,2017,DHAULPUR2017,374.0,,0.0,48.0,71.0,1570.0,2.6700001,0.029999999,403.0,1.6,41.34,1.3200001,248.0,,0.23,,,,290.0,330.32999,1020.5,7.7600002,557618.0,557618.0,0.25,310937833924.0,1.7338453307703302e+17,1.0,,,,,
INDIA,RAJASTHAN,DHAULPUR,2018,DHAULPUR2018,42.0,0.0,0.0,40.0,99.0,820.0,0.19,0.18000001,366.0,3.6900001,48.669998,36.0,97.0,,0.75,0.0,2.4400001,0.0,300.0,300.0,533.0,7.98,568102.0,568102.0,0.25,322739882404.0,1.833491726734772e+17,1.0,,,,,
INDIA,RAJASTHAN,DUNGARPUR,2000,DUNGARPUR2000,126.09091,,7.6363635,36.545456,125.0,903.81818,1.4627273,0.5181818,225.09091,12.754545,37.909092,21.211819,121.54546,,,,3.2972727,,247.72728,197.21819,,7.951818,71764.0,174261.4983,0.24,30367069789.760902,5291811080544402.0,1.0,,,,,
INDIA,RAJASTHAN,DUNGARPUR,2001,DUNGARPUR2001,95.153847,,0.0,84.92308,127.84615,1224.2307,1.6976923,0.72384614,437.38461,25.358461,29.646154,41.138462,140.0,,,2.6742857,3.2838461,,334.61539,358.52307,,7.7015386,79936.0,194105.2216,0.24,37676837052.3851,7313270805240301.0,1.0,,,,,
INDIA,RAJASTHAN,DUNGARPUR,2002,DUNGARPUR2002,42.4375,,0.0,55.0,129.5,1178.75,2.0599999,3.6537499,395.375,65.056252,43.25,64.708122,96.3125,,,2.3380001,2.3125,,312.5,324.06876,,7.3731251,70333.0,170786.6613,0.24,29168083678.00092,4981519627884802.0,1.0,,,,,
INDIA,RAJASTHAN,DUNGARPUR,2003,DUNGARPUR2003,,,,,,,,,,,,,,,,,,,,,,,92712.0,225128.6443,0.24,50682906484.35593,1.141017402600673e+16,1.0,,,,,
INDIA,RAJASTHAN,DUNGARPUR,2004,DUNGARPUR2004,57.055557,,0.0,76.666664,124.38889,1030.0,1.5333333,1.5005555,328.05554,28.719999,31.055555,39.333332,90.888885,,,2.0799999,2.2272222,,319.44446,268.88889,,7.5883331,90445.0,219623.7837,0.24,48234606366.704384,1.0593466755535726e+16,1.0,,,,,
INDIA,RAJASTHAN,DUNGARPUR,2005,DUNGARPUR2005,41.0,,9.6000004,41.333332,88.666664,903.33331,1.1633333,1.1116667,349.5,68.800003,31.166666,25.166666,99.5,,,5.7533331,2.7649999,,231.66667,299.83334,,8.2333336,120202.0,234376.381,0.24,54932287970.65716,1.2874830854612458e+16,1.0,,,,,
INDIA,RAJASTHAN,DUNGARPUR,2006,DUNGARPUR2006,150.05556,,0.0,91.555557,191.22223,1292.2222,1.3877778,1.2594445,299.61111,22.422222,33.473888,57.933887,147.5,,,2.0085714,3.6177778,,369.44446,245.58333,,7.5066667,134350.0,261962.9189,0.24,68624570878.60797,1.7977092895620082e+16,1.0,,,,,
INDIA,RAJASTHAN,DUNGARPUR,2007,DUNGARPUR2007,99.166664,,0.0,111.66666,167.91667,1277.5,1.77,1.1525,389.33334,9.3500004,27.833334,47.983334,137.41667,,,2.332,2.8908334,,394.16666,319.10834,,7.2516665,140471.0,273897.9768,0.24,75020101695.13335,2.054785407362727e+16,1.0,,,,,
INDIA,RAJASTHAN,DUNGARPUR,2008,DUNGARPUR2008,148.27272,,0.0,86.909088,150.45454,1275.4546,1.9045454,0.82272726,379.27274,5.909091,44.81818,34.636364,139.54546,,,2.76,3.0427272,,401.81818,310.87271,,7.2509093,152284.0,296931.6051,0.24,88168378107.26234,2.6179978030453104e+16,1.0,,,,,
INDIA,RAJASTHAN,DUNGARPUR,2009,DUNGARPUR2009,87.375,,1.5,77.0,106.8125,1046.5625,1.4924999,1.0649999,379.0,18.673845,24.69375,27.4625,121.25,,,2.4324999,2.9862499,,294.375,313.15625,,7.7937498,161159.0,314236.5616,0.24,98744616646.1906,3.102916881140906e+16,1.0,,,,,
INDIA,RAJASTHAN,DUNGARPUR,2010,DUNGARPUR2010,206.85715,,0.0,81.14286,170.14285,1484.2858,2.5214286,0.4942857,393.71429,30.357143,42.348572,42.242859,186.0,,,4.9400001,4.1800003,,377.14285,322.71429,,7.9385715,185366.0,361436.6835,0.24,130636476179.47916,4.72168146944377e+16,1.0,,,,,
INDIA,RAJASTHAN,DUNGARPUR,2011,DUNGARPUR2011,88.111115,,0.0,58.666668,137.44444,1119.0,2.1817777,0.51966667,236.03555,9.333333,34.678444,35.874222,107.0,,,0.47499999,2.6711111,,288.88889,193.46666,,7.5588889,202749.0,395331.0,0.24,156286599561.0,6.178493769104969e+16,1.0,,,,,
INDIA,RAJASTHAN,DUNGARPUR,2012,DUNGARPUR2012,139.75,,0.0,75.5,162.0,1292.5,0.600375,0.56274998,353.25,10.375,67.814499,21.97625,94.375,,,,1.845,,467.5,289.54999,,8.0812502,409802.0,409802.0,0.24,167937679204.0,6.882119681315761e+16,1.0,,,,,
